id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
2772,Chhota Baghada Chowki,25.4023,81.873,Chain Snatching,4,11-11-2025,15:45,Afternoon,Adult Female,Female,49,Adult,1,George Town PS,Under Investigation
4480,Goods Shed Chowki,25.5473,81.7078,Fraud,3,11-01-2025,02:51,Night,Older Male,Male,65,Senior,2,Mutthiganj PS,Closed
491,Bamrauli Chowki,25.5933,81.8789,Fraud,2,28-12-2025,22:53,Night,Young Female,Female,21,Adult,2,Dhoomanganj PS,Under Investigation
2295,Manda Chowki,25.3687,81.8677,Kidnapping,4,21-07-2025,16:16,Afternoon,Children,Female,4,Child,2,Meja PS,Unreported
2400,Janghai Chowki,25.3316,81.7414,Harassment,1,14-01-2025,03:55,Night,Adult Female,Female,43,Adult,1,Sarai Mamrej PS,Unreported
1595,Nari Bari Chowki,25.5614,81.8919,Assault,1,20-03-2025,11:46,Morning,Adult Female,Female,39,Adult,1,Karchhana PS,Closed
2120,Tharwai Chowki,25.3653,81.8041,Fraud,1,23-10-2025,06:33,Morning,Young Male,Male,21,Adult,1,Tharwai PS,Reported
4281,Nawabganj Chowki,25.3811,81.8933,Harassment,1,01-04-2025,13:35,Afternoon,Adult Female,Female,43,Adult,2,Soraon PS,Closed
1754,Ghantaghar Chowki,25.4955,81.7273,Theft,1,17-02-2025,03:29,Night,Adult Male,Male,29,Adult,1,Kotwali PS,Reported
19,Phaphamau Bazar Chowki,25.519,81.7386,Harassment,1,02-04-2025,21:16,Night,Young Female,Female,15,Teen,1,Phaphamau PS,Unreported
3876,High Court Chowki,25.5473,81.7792,Fraud,3,10-07-2025,01:24,Night,Older Male,Male,61,Senior,2,Civil Lines PS,Closed
4846,Chowk Chowki,25.3186,81.8202,Domestic Violence,4,02-05-2025,11:43,Morning,Adult Female,Female,32,Adult,2,Kotwali PS,Reported
2577,Govindpur Chowki,25.5381,81.8308,Kidnapping,3,10-04-2025,12:29,Afternoon,Young Female,Female,15,Teen,2,Shivkuti PS,Reported
4512,Tagore Town Chowki,25.3168,81.7621,Assault,1,29-12-2025,15:59,Afternoon,Adult Male,Male,41,Adult,3,George Town PS,Reported
4925,Bakshi Bandh Chowki,25.3526,81.7472,Domestic Violence,1,20-08-2025,23:05,Night,Adult Female,Female,32,Adult,3,Kydganj PS,Reported
938,Shankargarh Chowki,25.4392,81.8624,Assault,3,19-06-2025,17:22,Evening,Young Male,Male,24,Adult,3,Shankargadh PS,Unreported
3032,Sulem Sarai Chowki,25.5108,81.7359,Fraud,1,29-03-2025,22:03,Night,Adult Male,Male,44,Adult,2,Dhoomanganj PS,Under Investigation
3514,Manda Chowki,25.3686,81.8159,Robbery,1,07-06-2025,10:30,Morning,Adult Female,Female,36,Adult,1,Meja PS,Closed
4776,Allahpur Chowki,25.5218,81.7721,Theft,5,22-12-2025,06:06,Morning,Older Male,Male,60,Senior,3,George Town PS,Under Investigation
4518,Karelabagh Chowki,25.3444,81.816,Assault,1,28-05-2025,11:29,Morning,Adult Male,Male,30,Adult,2,Kareli PS,Unreported
1703,Manauri Chowki,25.3426,81.7401,Theft,1,14-01-2025,19:52,Evening,Adult Female,Female,43,Adult,3,Puramufti PS,Closed
1713,Bahariya Bazar Chowki,25.5416,81.8024,Fraud,1,16-03-2025,15:51,Afternoon,Older Male,Male,60,Senior,2,Bahariya PS,Reported
1356,ADA Colony Chowki,25.5119,81.7335,Harassment,2,23-04-2025,09:52,Morning,Adult Female,Female,30,Adult,3,Industrial Area PS,Reported
3147,Atala Chowki,25.3088,81.8747,Fraud,4,18-12-2025,05:27,Morning,Adult Female,Female,38,Adult,3,Khuldabad PS,Under Investigation
1218,Lukerganj Chowki,25.5263,81.7712,Fraud,1,14-08-2025,17:58,Evening,Young Male,Male,18,Teen,2,Colonelganj PS,Reported
4165,Roshangarh Chowki,25.5842,81.8591,Harassment,2,23-12-2025,23:54,Night,Adult Female,Female,40,Adult,3,Kareli PS,Closed
1628,Sahson Chowki,25.351,81.7042,Fraud,3,26-06-2025,18:33,Evening,Young Male,Male,22,Adult,2,Sarai Inayat PS,Closed
1760,Manda Chowki,25.5548,81.7273,Kidnapping,4,23-05-2025,13:22,Afternoon,Young Female,Female,20,Adult,1,Meja PS,Closed
2673,University Chowki,25.4597,81.777,Chain Snatching,4,03-03-2025,08:25,Morning,Adult Female,Female,28,Adult,3,Colonelganj PS,Closed
1991,Baraut Chowki,25.5239,81.7893,Kidnapping,4,20-02-2025,18:03,Evening,Young Female,Female,19,Teen,3,Handia PS,Under Investigation
977,Khiri Chowki,25.553,81.7955,Fraud,3,06-09-2025,17:02,Evening,Adult Female,Female,26,Adult,1,Khiri PS,Reported
2173,Holagarh Chowki,25.3065,81.8568,Domestic Violence,5,13-05-2025,06:30,Morning,Adult Female,Female,36,Adult,3,Soraon PS,Reported
3200,Sangam Chowki,25.3342,81.785,Domestic Violence,5,19-05-2025,18:36,Evening,Adult Female,Female,27,Adult,2,Daraganj PS,Reported
670,Mahewa Chowki,25.5893,81.8193,Chain Snatching,3,07-02-2025,14:15,Afternoon,Adult Female,Female,30,Adult,3,Naini PS,Reported
412,Lukerganj Chowki,25.5898,81.7775,Assault,2,01-11-2025,18:12,Evening,Adult Male,Male,28,Adult,2,Colonelganj PS,Unreported
4914,Ghantaghar Chowki,25.3777,81.8456,Assault,4,14-04-2025,20:31,Evening,Adult Male,Male,40,Adult,2,Kotwali PS,Closed
4426,GTB Nagar Chowki,25.5398,81.8953,Chain Snatching,5,27-03-2025,13:59,Afternoon,Adult Female,Female,34,Adult,2,Kareli PS,Unreported
4589,Rambagh Chowki,25.5166,81.7779,Fraud,5,18-11-2025,03:34,Night,Older Male,Male,60,Senior,2,Kydganj PS,Closed
1142,Thornhill Road Chowki,25.4057,81.8296,Assault,3,13-10-2025,08:55,Morning,Adult Male,Male,32,Adult,1,Civil Lines PS,Under Investigation
3127,Ghantaghar Chowki,25.5828,81.8594,Fraud,4,20-03-2025,23:58,Night,Adult Male,Male,26,Adult,1,Kotwali PS,Under Investigation
4575,Bamrauli Chowki,25.4131,81.7178,Robbery,1,30-12-2025,07:42,Morning,Adult Female,Female,27,Adult,1,Dhoomanganj PS,Under Investigation
2200,Goods Shed Chowki,25.4891,81.8803,Chain Snatching,2,21-04-2025,20:18,Evening,Young Female,Female,21,Adult,3,Mutthiganj PS,Closed
1842,Manda Road Chowki,25.4717,81.7046,Kidnapping,4,19-05-2025,09:47,Morning,Adult Female,Female,26,Adult,1,Manda PS,Closed
4936,Saidabad Chowki,25.5391,81.7254,Assault,2,25-08-2025,03:31,Night,Adult Male,Male,31,Adult,1,Handia PS,Reported
2127,Sahson Chowki,25.3397,81.8832,Theft,2,05-12-2025,10:23,Morning,Adult Female,Female,56,Adult,3,Sarai Inayat PS,Under Investigation
527,Saidabad Chowki,25.3515,81.8762,Theft,1,13-09-2025,20:14,Evening,Older Male,Male,63,Senior,1,Handia PS,Closed
1653,Ghoorpur Chowki,25.4299,81.7415,Fraud,3,04-02-2025,09:38,Morning,Adult Female,Female,31,Adult,1,Ghoorpur PS,Under Investigation
738,Holagarh Chowki,25.4397,81.8183,Domestic Violence,5,25-05-2025,19:19,Evening,Adult Female,Female,46,Adult,1,Soraon PS,Under Investigation
3206,Govindpur Chowki,25.4939,81.7123,Theft,4,02-11-2025,07:25,Morning,Adult Female,Female,50,Adult,1,Shivkuti PS,Closed
3156,Karelabagh Chowki,25.5425,81.8564,Harassment,5,14-12-2025,21:20,Night,Adult Female,Female,42,Adult,2,Kareli PS,Unreported
3758,University Chowki,25.5867,81.8222,Fraud,4,22-08-2025,13:39,Afternoon,Young Female,Female,21,Adult,2,Colonelganj PS,Unreported
4686,Bamrauli Chowki,25.369,81.716,Robbery,3,20-04-2025,07:40,Morning,Older Male,Male,60,Senior,3,Dhoomanganj PS,Reported
3972,Jasra Chowki,25.5818,81.7489,Kidnapping,3,20-04-2025,16:32,Afternoon,Young Female,Female,16,Teen,2,Bara PS,Reported
4449,University Chowki,25.5493,81.8033,Assault,4,09-11-2025,04:55,Night,Young Male,Male,24,Adult,1,Colonelganj PS,Unreported
3228,Goods Shed Chowki,25.5244,81.7899,Theft,2,11-11-2025,09:13,Morning,Adult Male,Male,39,Adult,2,Mutthiganj PS,Unreported
2794,Laxmi Talkies Chowki,25.5218,81.8874,Domestic Violence,2,23-10-2025,16:48,Afternoon,Adult Female,Female,49,Adult,1,Mutthiganj PS,Under Investigation
2197,Bamrauli Chowki,25.4215,81.8497,Robbery,5,13-06-2025,06:58,Morning,Older Male,Male,60,Senior,1,Airport PS,Reported
4900,ADA Colony Chowki,25.422,81.879,Assault,4,29-03-2025,10:52,Morning,Adult Female,Female,28,Adult,3,Naini PS,Closed
1452,SRN Hospital Chowki,25.5659,81.7756,Chain Snatching,1,07-04-2025,09:00,Morning,Adult Female,Female,43,Adult,3,Civil Lines PS,Closed
1875,Baluaghat Chowki,25.3192,81.8202,Kidnapping,5,20-08-2025,08:49,Morning,Young Female,Female,20,Adult,1,Daraganj PS,Under Investigation
2080,Allahpur Chowki,25.5158,81.7078,Theft,2,19-04-2025,11:07,Morning,Adult Female,Female,53,Adult,2,George Town PS,Unreported
305,Loknath Chowki,25.4187,81.8906,Fraud,1,26-12-2025,16:42,Afternoon,Young Male,Male,25,Adult,2,Kotwali PS,Unreported
2023,Laxmi Talkies Chowki,25.3628,81.8316,Theft,1,21-11-2025,06:57,Morning,Older Male,Male,62,Senior,2,Mutthiganj PS,Reported
2050,Khiri Chowki,25.5001,81.7616,Fraud,3,25-01-2025,05:29,Morning,Adult Male,Male,52,Adult,1,Khiri PS,Reported
4336,Old Jhunsi Chowki,25.3287,81.8117,Robbery,5,12-09-2025,02:38,Night,Adult Male,Male,43,Adult,1,Jhunsi PS,Closed
1470,Ghoorpur Chowki,25.4701,81.8113,Kidnapping,5,22-04-2025,16:53,Afternoon,Young Female,Female,21,Adult,2,Ghoorpur PS,Reported
1915,Holagarh Chowki,25.5503,81.7685,Kidnapping,4,30-01-2025,08:09,Morning,Young Female,Female,20,Adult,2,Holagadh PS,Reported
3694,Nawabganj Chowki,25.5711,81.7953,Kidnapping,3,27-05-2025,20:36,Evening,Children,Female,7,Child,1,Soraon PS,Closed
3770,Baluaghat Chowki,25.3213,81.7914,Domestic Violence,2,20-11-2025,02:20,Night,Adult Female,Female,29,Adult,1,Daraganj PS,Reported
3630,Jasra Chowki,25.507,81.7008,Theft,3,01-07-2025,05:28,Morning,Adult Male,Male,37,Adult,1,Bara PS,Reported
4991,Baraut Chowki,25.3797,81.7359,Robbery,2,15-09-2025,02:23,Night,Older Female,Female,70,Senior,2,Handia PS,Closed
4286,High Court Chowki,25.3406,81.7817,Kidnapping,3,18-09-2025,16:07,Afternoon,Adult Female,Female,30,Adult,2,Civil Lines PS,Reported
4432,Sirsa Chowki,25.4158,81.7677,Chain Snatching,4,23-06-2025,04:21,Night,Young Female,Female,17,Teen,1,Meja PS,Under Investigation
3664,Salori Chowki,25.5044,81.8108,Harassment,5,06-01-2025,18:27,Evening,Adult Female,Female,33,Adult,2,Colonelganj PS,Reported
2356,Manda Road Chowki,25.4642,81.8036,Kidnapping,5,19-07-2025,00:11,Night,Children,Male,9,Child,2,Manda PS,Closed
3367,Sirsa Chowki,25.5584,81.8938,Robbery,1,02-01-2025,21:16,Night,Adult Male,Male,42,Adult,3,Meja PS,Under Investigation
560,Mauaima Bazar Chowki,25.3439,81.7307,Theft,3,13-06-2025,21:09,Night,Adult Female,Female,57,Adult,1,Mauaima PS,Under Investigation
1433,Arail Chowki,25.585,81.7721,Kidnapping,4,06-06-2025,13:46,Afternoon,Adult Female,Female,26,Adult,1,Naini PS,Unreported
353,Khiri Chowki,25.3979,81.7308,Fraud,2,14-08-2025,14:31,Afternoon,Adult Male,Male,33,Adult,1,Khiri PS,Reported
3852,Old Jhunsi Chowki,25.5745,81.8339,Assault,4,07-12-2025,05:34,Morning,Adult Male,Male,28,Adult,3,Jhunsi PS,Closed
439,Mansoor Ali Park Chowki,25.5295,81.7271,Kidnapping,4,18-09-2025,03:52,Night,Young Female,Female,16,Teen,3,Khuldabad PS,Closed
1390,Loknath Chowki,25.4977,81.8696,Assault,1,30-05-2025,01:10,Night,Adult Male,Male,33,Adult,1,Kotwali PS,Closed
2284,Shankargarh Chowki,25.519,81.7183,Harassment,3,16-02-2025,10:54,Morning,Adult Female,Female,37,Adult,3,Shankargadh PS,Closed
3650,Buxi Khurd Chowki,25.3283,81.7079,Fraud,3,17-04-2025,17:07,Evening,Adult Male,Male,35,Adult,3,Shahganj PS,Reported
2849,Sangam Chowki,25.5758,81.7788,Kidnapping,5,11-01-2025,14:05,Afternoon,Children,Male,8,Child,3,Daraganj PS,Closed
2785,Mahewa Chowki,25.3471,81.8298,Harassment,4,20-05-2025,17:15,Evening,Adult Female,Female,35,Adult,2,Naini PS,Unreported
832,Thornhill Road Chowki,25.3433,81.7663,Theft,3,30-09-2025,10:43,Morning,Adult Male,Male,48,Adult,1,Civil Lines PS,Unreported
3707,Sikandra Chowki,25.5028,81.7742,Theft,5,16-04-2025,01:43,Night,Adult Male,Male,30,Adult,2,Phulpur PS,Unreported
3115,University Chowki,25.5289,81.8607,Harassment,1,28-02-2025,01:14,Night,Adult Female,Female,40,Adult,2,Colonelganj PS,Unreported
4951,University Chowki,25.4334,81.8622,Fraud,2,28-06-2025,18:50,Evening,Adult Female,Female,37,Adult,1,Colonelganj PS,Reported
3932,Manda Chowki,25.4114,81.8636,Chain Snatching,5,07-08-2025,12:49,Afternoon,Adult Female,Female,29,Adult,3,Meja PS,Under Investigation
617,Nari Bari Chowki,25.4972,81.7162,Fraud,1,15-01-2025,19:46,Evening,Young Male,Male,19,Teen,1,Karchhana PS,Unreported
236,Attarsuiya Chowki,25.3671,81.729,Chain Snatching,3,07-03-2025,22:37,Night,Adult Female,Female,27,Adult,1,Attarsuiya PS,Unreported
1780,Old Jhunsi Chowki,25.4981,81.8749,Kidnapping,4,12-06-2025,02:35,Night,Young Female,Female,15,Teen,2,Jhunsi PS,Under Investigation
1570,Shankargarh Chowki,25.5118,81.7647,Kidnapping,5,22-08-2025,17:30,Evening,Young Female,Female,13,Teen,2,Shankargadh PS,Reported
4786,Kala Danda Chowki,25.3495,81.8907,Domestic Violence,1,05-02-2025,12:57,Afternoon,Adult Female,Female,33,Adult,2,Shahganj PS,Closed
4844,Bamrauli Chowki,25.4553,81.8235,Theft,4,05-03-2025,04:55,Night,Older Male,Male,67,Senior,1,Dhoomanganj PS,Unreported
370,University Chowki,25.5006,81.7772,Fraud,1,06-02-2025,07:01,Morning,Adult Female,Female,40,Adult,2,Colonelganj PS,Under Investigation
1907,Bamrauli Chowki,25.4428,81.8207,Fraud,2,04-02-2025,09:22,Morning,Older Female,Female,61,Senior,2,Airport PS,Under Investigation
2283,Nagvasuki Chowki,25.5634,81.7197,Fraud,2,07-10-2025,09:54,Morning,Young Female,Female,19,Teen,1,Daraganj PS,Reported
1947,Loknath Chowki,25.422,81.8114,Fraud,1,11-03-2025,14:04,Afternoon,Adult Male,Male,34,Adult,2,Kotwali PS,Closed
304,Koraon Bazar Chowki,25.3378,81.7919,Assault,1,21-01-2025,11:47,Morning,Adult Male,Male,31,Adult,1,Koraon PS,Under Investigation
3764,Phaphamau Chowki,25.3987,81.8985,Theft,2,19-11-2025,18:22,Evening,Young Male,Male,24,Adult,3,Jhunsi PS,Under Investigation
1514,Goods Shed Chowki,25.3133,81.7575,Harassment,2,24-10-2025,15:51,Afternoon,Adult Female,Female,38,Adult,1,Mutthiganj PS,Under Investigation
1923,Noorullah Road Chowki,25.4706,81.7123,Theft,2,16-09-2025,10:16,Morning,Older Female,Female,64,Senior,3,Shahganj PS,Closed
161,ADA Colony Chowki,25.406,81.7035,Robbery,4,22-08-2025,20:24,Evening,Adult Female,Female,47,Adult,3,Industrial Area PS,Under Investigation
2428,Sahson Chowki,25.4411,81.7777,Theft,2,07-01-2025,10:39,Morning,Adult Male,Male,42,Adult,1,Sarai Inayat PS,Reported
3846,Govindpur Chowki,25.5524,81.7093,Robbery,5,26-03-2025,06:24,Morning,Adult Male,Male,36,Adult,2,Shivkuti PS,Under Investigation
4328,Thornhill Road Chowki,25.3861,81.7904,Fraud,5,26-07-2025,10:05,Morning,Older Male,Male,63,Senior,1,Civil Lines PS,Closed
2847,Nagvasuki Chowki,25.5917,81.8018,Fraud,3,10-08-2025,13:08,Afternoon,Young Female,Female,18,Teen,2,Daraganj PS,Unreported
4443,Loknath Chowki,25.4129,81.7694,Domestic Violence,3,27-12-2025,01:48,Night,Adult Female,Female,41,Adult,2,Kotwali PS,Unreported
3485,Lukerganj Chowki,25.5701,81.8334,Kidnapping,4,30-01-2025,16:58,Afternoon,Adult Female,Female,28,Adult,3,Colonelganj PS,Reported
3670,Noorullah Road Chowki,25.5738,81.772,Chain Snatching,5,23-09-2025,22:54,Night,Adult Female,Female,49,Adult,3,Shahganj PS,Under Investigation
3193,Andawa Chowki,25.5278,81.716,Robbery,1,15-07-2025,10:14,Morning,Adult Male,Male,43,Adult,2,Jhunsi PS,Unreported
4502,Lukerganj Chowki,25.4169,81.8633,Chain Snatching,4,07-07-2025,12:40,Afternoon,Adult Female,Female,42,Adult,3,Colonelganj PS,Unreported
3361,Rajrooppur Chowki,25.4704,81.7745,Fraud,1,22-08-2025,14:47,Afternoon,Older Male,Male,60,Senior,2,Dhoomanganj PS,Reported
445,Sarai Inayat Chowki,25.3918,81.8368,Domestic Violence,5,26-04-2025,00:27,Night,Adult Female,Female,35,Adult,3,Phulpur PS,Under Investigation
4698,Noorullah Road Chowki,25.4768,81.8752,Chain Snatching,3,06-05-2025,20:33,Evening,Adult Female,Female,54,Adult,3,Shahganj PS,Reported
3840,Ghantaghar Chowki,25.3176,81.7731,Kidnapping,1,04-03-2025,10:22,Morning,Young Female,Female,13,Teen,2,Kotwali PS,Unreported
1685,ADA Colony Chowki,25.4701,81.7927,Domestic Violence,4,23-01-2025,05:32,Morning,Adult Female,Female,46,Adult,3,Industrial Area PS,Unreported
1168,Sahson Chowki,25.3371,81.8061,Kidnapping,5,11-12-2025,08:12,Morning,Adult Female,Female,30,Adult,3,Sarai Inayat PS,Closed
1338,Bamrauli Chowki,25.4497,81.7432,Theft,2,04-02-2025,16:53,Afternoon,Older Male,Male,64,Senior,2,Airport PS,Unreported
4559,Phaphamau Chowki,25.3814,81.8787,Robbery,4,03-12-2025,22:51,Night,Adult Female,Female,52,Adult,2,Jhunsi PS,Unreported
3423,Lukerganj Chowki,25.3157,81.797,Kidnapping,2,23-10-2025,22:09,Night,Children,Female,12,Child,1,Colonelganj PS,Unreported
118,Chhota Baghada Chowki,25.5216,81.7554,Kidnapping,5,15-06-2025,19:08,Evening,Young Female,Female,13,Teen,3,George Town PS,Unreported
676,Janghai Chowki,25.5072,81.8453,Fraud,2,11-08-2025,03:11,Night,Older Female,Female,62,Senior,2,Sarai Mamrej PS,Under Investigation
3347,Buxi Khurd Chowki,25.4521,81.8588,Harassment,5,29-01-2025,01:16,Night,Adult Female,Female,29,Adult,2,Shahganj PS,Reported
958,Nari Bari Chowki,25.3112,81.7374,Theft,2,28-06-2025,04:23,Night,Adult Male,Male,30,Adult,2,Karchhana PS,Reported
2240,MG Road Chowki,25.343,81.7478,Fraud,1,12-02-2025,10:59,Morning,Older Female,Female,60,Senior,1,Civil Lines PS,Reported
2453,Jasra Chowki,25.33,81.7263,Kidnapping,5,10-06-2025,19:48,Evening,Young Female,Female,15,Teen,2,Bara PS,Closed
4817,Rambagh Chowki,25.3225,81.8632,Robbery,3,03-08-2025,05:20,Morning,Adult Male,Male,59,Adult,1,Kydganj PS,Unreported
4721,Roshangarh Chowki,25.3209,81.8793,Chain Snatching,3,13-07-2025,15:51,Afternoon,Adult Female,Female,51,Adult,1,Kareli PS,Under Investigation
192,Bahariya Bazar Chowki,25.4267,81.7923,Fraud,1,24-05-2025,12:49,Afternoon,Adult Female,Female,43,Adult,1,Bahariya PS,Closed
939,Chhota Baghada Chowki,25.4605,81.7711,Fraud,1,30-04-2025,09:00,Morning,Adult Male,Male,37,Adult,2,George Town PS,Closed
4511,Nagvasuki Chowki,25.4189,81.8471,Assault,1,17-07-2025,00:28,Night,Adult Male,Male,36,Adult,3,Daraganj PS,Closed
2997,Bairahana Chowki,25.4638,81.7397,Domestic Violence,2,11-09-2025,06:27,Morning,Adult Female,Female,50,Adult,2,Kydganj PS,Unreported
792,Govindpur Chowki,25.5565,81.7288,Fraud,2,13-03-2025,13:34,Afternoon,Adult Female,Female,47,Adult,1,Shivkuti PS,Unreported
1209,Lal Gopalganj Chowki,25.4572,81.7034,Chain Snatching,2,14-07-2025,21:20,Night,Adult Female,Female,43,Adult,1,Nawabganj PS,Closed
1659,Tharwai Chowki,25.4958,81.8065,Fraud,3,05-05-2025,22:35,Night,Older Female,Female,61,Senior,1,Tharwai PS,Unreported
1944,Holagarh Chowki,25.3321,81.883,Theft,1,25-09-2025,03:52,Night,Adult Male,Male,50,Adult,1,Holagadh PS,Reported
3350,Govindpur Chowki,25.3419,81.7649,Theft,3,23-10-2025,07:42,Morning,Older Female,Female,68,Senior,3,Shivkuti PS,Reported
4977,SRN Hospital Chowki,25.4455,81.7037,Robbery,5,01-08-2025,05:30,Morning,Older Male,Male,62,Senior,2,Civil Lines PS,Unreported
1643,Govindpur Chowki,25.3657,81.8383,Theft,2,21-03-2025,22:12,Night,Adult Male,Male,36,Adult,1,Shivkuti PS,Closed
546,Lalapur Chowki,25.511,81.8302,Fraud,1,07-04-2025,04:57,Night,Young Female,Female,23,Adult,1,Lalapur PS,Unreported
3009,Manda Chowki,25.3043,81.8544,Assault,5,30-01-2025,00:04,Night,Adult Male,Male,30,Adult,3,Meja PS,Closed
3441,Nawabganj Chowki,25.4548,81.8643,Assault,3,25-11-2025,18:03,Evening,Adult Male,Male,30,Adult,1,Soraon PS,Under Investigation
1614,Govindpur Chowki,25.3072,81.7475,Fraud,3,17-12-2025,21:44,Night,Adult Male,Male,27,Adult,2,Shivkuti PS,Closed
709,Beli Road Chowki,25.4077,81.7203,Fraud,3,26-12-2025,05:00,Morning,Young Male,Male,20,Adult,3,Colonelganj PS,Under Investigation
1858,Sahson Chowki,25.3323,81.7827,Assault,1,29-05-2025,20:39,Evening,Adult Male,Male,38,Adult,1,Sarai Inayat PS,Reported
2231,Sikandra Chowki,25.3885,81.7704,Theft,3,29-03-2025,16:00,Afternoon,Adult Male,Male,47,Adult,2,Phulpur PS,Under Investigation
4189,Jasra Chowki,25.3271,81.8245,Robbery,2,09-05-2025,06:08,Morning,Older Female,Female,60,Senior,3,Bara PS,Unreported
2545,Kala Danda Chowki,25.59,81.7462,Robbery,4,06-05-2025,05:23,Morning,Older Male,Male,65,Senior,3,Shahganj PS,Under Investigation
1829,Bamrauli Chowki,25.3135,81.7339,Robbery,5,11-12-2025,03:02,Night,Adult Female,Female,51,Adult,1,Airport PS,Closed
1912,Roshangarh Chowki,25.3621,81.8253,Kidnapping,5,15-06-2025,14:14,Afternoon,Young Female,Female,15,Teen,2,Kareli PS,Reported
3828,Nari Bari Chowki,25.3956,81.8408,Harassment,3,29-05-2025,07:52,Morning,Adult Female,Female,26,Adult,2,Karchhana PS,Under Investigation
4009,Kala Danda Chowki,25.5273,81.7569,Kidnapping,5,16-02-2025,16:27,Afternoon,Children,Male,7,Child,3,Shahganj PS,Unreported
1515,Gauhaniya Chowki,25.396,81.8692,Fraud,1,11-08-2025,15:01,Afternoon,Older Male,Male,67,Senior,2,Karchhana PS,Under Investigation
4629,Allahpur Chowki,25.474,81.822,Assault,1,02-05-2025,08:41,Morning,Adult Male,Male,28,Adult,2,George Town PS,Closed
4506,Saidabad Chowki,25.3555,81.8998,Fraud,4,17-11-2025,20:47,Evening,Young Female,Female,21,Adult,2,Handia PS,Reported
3824,SRN Hospital Chowki,25.3815,81.8095,Theft,4,15-12-2025,15:42,Afternoon,Young Male,Male,25,Adult,2,Civil Lines PS,Unreported
4207,Mahewa Chowki,25.4887,81.7075,Assault,4,24-01-2025,03:49,Night,Adult Male,Male,37,Adult,2,Naini PS,Closed
2223,Atala Chowki,25.3738,81.716,Fraud,1,22-01-2025,04:49,Night,Older Female,Female,66,Senior,1,Khuldabad PS,Reported
1186,Bamrauli Chowki,25.4872,81.8774,Robbery,5,10-04-2025,20:51,Evening,Adult Female,Female,59,Adult,2,Airport PS,Reported
895,Lalapur Chowki,25.5005,81.7601,Assault,2,24-04-2025,23:36,Night,Adult Male,Male,39,Adult,1,Lalapur PS,Under Investigation
4294,Tagore Town Chowki,25.5845,81.8609,Robbery,3,31-10-2025,01:15,Night,Adult Female,Female,55,Adult,3,George Town PS,Unreported
1656,Mahila Thana Outpost,25.4709,81.719,Domestic Violence,5,03-08-2025,16:49,Afternoon,Adult Female,Female,39,Adult,3,Mahila Thana PS,Reported
666,Sadar Bazar Chowki,25.5974,81.7583,Theft,2,05-06-2025,02:46,Night,Older Male,Male,65,Senior,1,Cantonment PS,Unreported
2292,Bamrauli Chowki,25.5462,81.7715,Theft,1,26-08-2025,22:16,Night,Adult Female,Female,46,Adult,1,Dhoomanganj PS,Unreported
2947,Manda Chowki,25.4865,81.8671,Theft,3,17-01-2025,15:48,Afternoon,Older Female,Female,66,Senior,2,Meja PS,Reported
3710,Karelabagh Chowki,25.4688,81.8011,Chain Snatching,3,27-04-2025,02:15,Night,Adult Female,Female,30,Adult,1,Kareli PS,Reported
